product_id,product_name,product_class,category_hierarchy,product_description,product_features,rating_count,average_rating,review_count,embed_text
11488,east urban home bee grateful girl with beehive potholder,Potholders,Kitchen & Tabletop / Tableware & Drinkware / Table & Kitchen Linens / Kitchen Linens / Potholders & Oven Mitts,a pair of pot holders to match your kitchen decor . full color artwork decorates the front polyester fabric of the hot pad and accented by a black trim . use these at as a trivet for your thanksgiving or christmas tablescape . these colorful pot holders will make a great gift for your favorite home cook or executive chef .,countryoforigin : united states|overalllength-endtoend:7.5|color : green/yellow|overallwidth-sidetoside:7.5|overallproductweight:0.5|producttype : potholder|holidayoccasion : no holiday|primarymaterial : polyester|numberofpotholders:2| : no|handleholdersincluded : no|californiaproposition65warningrequired : no|heatresistant : no|kitchentowelsincluded : no|ovenmittsincluded : no|ovenglovesincluded : no|potholdersincluded : yes,,,,east urban home bee grateful girl with beehive potholder Potholders
36915,console table entry table sofa side table for entryway living room oak,Sofa & Console Tables,Furniture / Living Room Furniture / Console Tables,"bring a simplistic , modern style to your house with this fch console table ! the table features a solid rectangular top made from particle board to showcase your picture frames , books , flowers , candlesticks , and more . the simplistic design creates a clean , concise look and feel . 0.9mm thick iron frame with x-shaped back ensure stability and long-lasting construction . compact dimensions make this table a convenient and stylish addition to any space . it will fit perfectly into your home with its diverse use of an entryway table or sofa table .",overallproductweight:15.89|dssecondaryproductstyle : transitional modern|topmaterial : mdf|topmaterial : manufactured wood|overallheight-toptobottom:29.53|basecolor : black|warrantylength:6 months|overallwidth-sidetoside:41.34|tabletopthickness:0.59|overalldepth-fronttoback:11.81|basematerial : iron|topcolor : oak|weightcapacity:44.09|levelofassembly : partial assembly|basetype : cross legs|topmanufacturedwoodtype : particle board/chipboard|countryoforigin-additionaldetails : made in china|dsprimaryproductstyle : modern|clearancetofloor:3.93|topshape : rectangle|glossfinish : no|firerated : no|stoolincluded : no|cabinets : no|mirror : no|stainresistant : no|drawer : no|shelving : no| : no|cabinetsincluded : no|stool : no|shelvesincluded : no|dropleaftop : no|canadaproductrestriction : no|drawers : no|nestedtable : no|mirrorincluded : no|scratchresistant : no|mirrored : no|shagreen-embossedexterior : no|commercialwarranty : no|wheelsincluded : no|eligibleforhardwarepacks : yes|productwarranty : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|adultassemblyrequired : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,2.0,4.5,2.0,console table entry table sofa side table for entryway living room oak Sofa & Console Tables
37610,spin click n tear free-standing paper towel holder,Napkin Holders & Paper Towel Holders,Kitchen & Tabletop / Kitchen Organization / Countertop & Sink Organization / Paper Towel & Napkin Holders / Metal Paper Towel & Napkin Holders,"spin click n ’ tear by umbra is a modern and sleek kitchen accessory that makes a one-handed tear easy . using a flexible silicone “ ticker ” , that slows down the rotating base plate , combined with the metal tear bar , helps ensures you get just the right amount of paper towel with a one-handed tear , every time . with a large capacity for jumbo-sized paper towel rolls , spin click n ’ tear ’ s weighted base helps stabilize your paper towel roll , so you don ’ t have to worry about it toppling over – and the base is generously padded , which helps prevent it from sliding or scratching your expressive surfaces . spin click and tear measures 7 ¾ x 8 ½ x 14 inches ( 20 x 21.5 x 35.5 cm ) and is made with durable polypropylene and high-quality plated steel , so it ’ s suitable for any kind of kitchen mess .",overallheight-toptobottom:14|overallproductweight:0.01|style : modern & contemporary|fitsrolltype : x-large|producttype : paper towel holder|overalldepth-fronttoback:7.75|color : black/nickel|mounttype : freestanding|overallwidth-sidetoside:8.5|supplierintendedandapproveduse : non residential use|commercialorresidentialcertifications : no|installationrequired : no|commercialwarranty : no|certifications : no|tensionarmincluded : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|weightedbase : yes|papertowelsincluded : yes|countryoforigin : china|material : metal|supplierintendedandapproveduse : residential use,70.0,4.5,58.0,spin click n tear free-standing paper towel holder Napkin Holders & Paper Towel Holders
2231,clarkfield resin free standing umbrella base,Patio Umbrella Stands & Bases,Outdoor / Outdoor Shades / Outdoor Umbrellas / Patio Umbrella Stands & Bases,this arlmont & co. plastic umbrella base is the perfect accessory to complete your outdoor patio umbrella shade package . manufactured from durable injection molded hdpe plastic for maximum outside endurance . this stand is sturdy and compact with a contemporary design and finish . you are sure to enjoy relaxing times in the garden or pool deck with this functional arlmont & co. umbrella base .,neckdiameter:2.4|warrantylength:1 year|durability : rust resistant|umbrellacompatibility : market|durability : mildew resistant|durability : stain resistant|overallheight-toptobottom:15.3|overallproductweight:45|neckheight:9.9|durability : weather resistant|materialdetails : concrete composite|baseplacement : free standing base|dsmetallic : iron|durability : fade resistant|holediameter:1.9|additionaltoolsrequirednotincluded : allen wrench/ key|overalldepth-fronttoback:21.5|durability : water resistant|basediameter:21.5|compatibleumbrellaaccessorypartnumber : pu03dblack|additionaltoolsrequirednotincluded : screw driver|overallwidth-sidetoside:21.5|color : black|levelofassembly : partial assembly|material : resin|baseheight:5.5|polecompatibility:1.5|durability : uv resistant|canadaproductrestriction : no|commercialwarranty : no|cpsiacompliant : no|leedprojectappropriate : no|permanent : no|eligibleforreplacementparts : no|csacertified : no|fillablebase : no| : no|oshacompliant : no|installationrequired : yes|removablewheels : yes|adultassemblyrequired : yes|wheelsincluded : yes|productwarranty : yes|removablepoleneck : yes|lockingwheels : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|adjustablefit : yes|fullorlimitedwarranty : limited|supplierintendedandapproveduse : residential use,15.0,4.0,14.0,clarkfield resin free standing umbrella base Patio Umbrella Stands & Bases
3568,goliat max blackout thermal grommet single curtain panel,Curtains & Drapes,Décor & Pillows / Window Treatments / Curtains & Drapes,"with an eye toward fashion and function , the total blackout curtains will give your room the ultimate finishing touch of comfort , style , and function all year round . the lightweight backing helps reduce outside noise and creates an energy-saving barrier against heat and cold keeping your room warmer in the winter and cooler in the summer .",singlepanelweight:2.82|material : polyester|headerheight:3|panellength-toptobottom:95|theme : no theme|linercolor : white|producttype : curtain|panellength-toptobottom:108|panellength-toptobottom:63|singlepanelweight:3.17|holidayoccasion : no holiday|location : indoor|lightfiltration : max blackout|pattern : no pattern and not solid color|linermaterial : polyester|headertype : grommet|color : spa|color : gray|panellength-toptobottom:84|singlepanelweight:2.09|singlepanelwidth-sidetoside:52|cleaningmethod : machine washable|color : natural|countryoforigin-additionaldetails : imported|bottomhemlength-toptobottom:3|includedaccessories : no extra accessories|singlepanelweight:3.61|maximumroddiameterallowed:1.6|numberofpanelsincluded:1|commercialwarranty : no|sampleavailable : no|curtainrodincluded : no|children ’ sproductcertificatecpc : no|firerated : no|uniformpackagingandlabelingregulationsuplrcompliant : no|cpsiacompliant : no|oeko-texcertified : no|csacertified : no| : no|fireresistant : no|ista1acertified : no|sor2019-97-cordedwindowcoveringsregulations : no|organic : no|waterresistant : no|textilelabellingandadvertisingregulationscrcc1551 : no|curtainrod : no|ullisted : no|cullisted : no|canadaproductrestriction : no|productwarranty : no|nfpa701certified : no|headerincluded : yes|linerorbackingincluded : yes|thermalinsulation : yes|header : yes|noisereducing : yes|ironsafe : yes|supplierintendedandapproveduse : residential use,,,,goliat max blackout thermal grommet single curtain panel Curtains & Drapes
39920,isabel 33.5 '' wide armchair,Accent Chairs,Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs,"elevate your space with this modern accent chair with an open . streamlined design . it has a square classic armchair shape with a frame made of stainless steel , with sinuous springs in the seat for support . the arms and back feature chic faux leather upholstery and a wraparound geometric cutout for a contemporary look . we love the low , sled style base in a glam gold finish that references mid-century modern design . this chair comes with stain-resistant cushions .",durability : stain resistant|overalldepth-fronttoback:29|upholsterycolor : black faux leather|upholsterycolor : white faux leather|armtype : square arms|backfillmaterialdetails : ca117-2013 fire retardant foam|minimumdoorwidth-sidetoside:29|overallheight-toptobottom:35.5|removablecushionlocation : seat|overallproductweight:52.7|armmaterialdetails : stainless steel ; vegan leather|upholsterymaterialdetails : vegan leather|warrantylength:1 year|seatheight-floortoseat:20|removablecushionlocation : back|seatconstruction : sinuous springs|levelofassembly : none|basestyle : sled|foamdensity:1.8 lbs./cu . ft.|productcare : spot clean only with a damp washcloth and mild light colored dish soap|armheight-floortoarm:26.2|durability : water resistant|waterrepellant : water resistant|framematerialdetails : stainless steel|design : armchair|upholsterymaterial : faux leather|style : glam|pattern : solid color|dssecondaryproductstyle : contemporary glam|seatdepth-fronttoback:18.5|backheight-seattotopofback:15.5|dsprimaryproductstyle : glam|backfillmaterial : foam|warrantydetails : manufacturer|armmaterial : fabric|lsbinvestmentskus : allmodern|legmaterialdetails : stainless steel|legcolor : glossy gold|style : modern & contemporary|overallwidth-sidetoside:33.5|backtype : pillow back|cushionconstruction : fiber wrapped foam|seatwidth-sidetoside:27|seatfillmaterial : foam|seatfillmaterialdetails : ca117-2013 fire retardant foam|weightcapacity:400|fauxleathertype : bonded leather|countryoforigin : viet nam|numberofchairsincluded:1|oeko-texcertified : no|doublerubtested : no|caltb116compliant : no|mattressincluded : no|tuftedcushions : no|commercialwarranty : no|taacompliant : no|treatment : no| : no|nailheadtrim : no|reversiblecushions : no|adultassemblyrequired : no|containsflameretardantmaterials : no|generalcertificateofconformitygcc : no|ottomanincluded : no|nfpacompliant : no|swivel : no|customproduct : no|tosspillowsincluded : no|firerated : no|bhftiupholsteredfurnitureflammabilitycompliant : no|madetoorder : no|slipcovered : no|uniformpackagingandlabelingregulationsuplrcompliant : yes|fireresistant : yes|removablecushions : yes|armsincluded : yes|caltb117-2013compliant : yes|weightcapacitygreaterthan250lbs : yes|soffacompliant : yes|productwarranty : yes|compositewoodproductcwp : yes| : yes|upholstered : yes|countryoforigin-additionaldetails : china|legmaterial : metal|framematerial : metal|armmaterial : metal|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use,196.0,5.0,113.0,isabel 33.5 '' wide armchair Accent Chairs
13468,green tree on beach in kauai hawaii photographic print on wrapped canvas,Wall Art,Décor & Pillows / Art / All Wall Art / Blue Wall Art,"this beautiful art is printed using the highest quality fade resistant ink on canvas . every one of fine art giclee canvas prints is printed on premium quality cotton canvas , using the finest quality inks which will not fade over time . each giclee print is stretched tightly over a wood sub frame ensuring the canvas is taught and does not buckle .",holidayoccasion : no holiday|animals : not an animal|entertainmentandfashion : not entertainment & fashion|abstractandfractals : not abstract and fractals|countries : not countries|overallwidth-sidetoside:32|education : not education|size : small 18 '' -24 '' |orientation : horizontal|architecture : not architecture|countryoforigin : canada|foodbeverage : not food & beverage|inspirationalquotessayings : not inspirational quotes & sayings|astrology : not astrology|frametype : wrapped canvas|overallwidth-sidetoside:12|primaryartmaterial : canvas|overallproductweight:4|artproductionmethod : machine made|religionspirituality : not religion & spirituality|people : not people|transportationtype : not transportation|style : eclectic|size : medium 25 '' -32 '' |cities : not cities|dssecondaryproductstyle : tropical|overallheight-toptobottom:8|openformattype : open frame/gallery wrapped|subject : landscape & nature|size : large 33 '' -40 '' |usstatesandterritories : hawaii|sportssportsteams : not sports & sports teams|printtype : photographic print|overallwidth-sidetoside:40|maps : not maps|plantsflowers : not flowers|color : blue|overallwidth-sidetoside:20|region : north america|overallheight-toptobottom:30|fantasysci-fi : not fantasy & sci-fi|producttype : photograph|additionalmaterials : ink and wood|overallheight-toptobottom:16|primaryartmaterialdetails : cotton canvas|dsprimaryproductstyle : coastal|shape : rectangle|style : coastal|overallproductweight:3|overallheight-toptobottom:12|overallheight-toptobottom:20|advertisements : not advertisements|subject : nautical & beach|productionrun : open edition|worldcultures : not world cultures|groupedsettype : single piece item|totalnumberofpiecesincluded:1|numberofwallhooks:1|overallproductweight:1|overalldepth-fronttoback:1|overallproductweight:2|othersportssportsteams : no|otherfoodbeverage : no|californiaproposition65warningrequired : no|framed : no| : no|plug-in : no|otherfantasysci-fi : no|otherentertainment : no|multipieceart : no|otherplantsflowers : no|othercities : no|otherabstract : no|othertransportationtype : no|ledilluminated : no|embellishmentsspecialfinishes : no|otherworldcultures : no|othercountries : no|otheranimals : no|fireresistant : yes|wallmountinghardware : yes|installationrequired : yes|purposefuldistressingtype : no distressing,2.0,5.0,2.0,green tree on beach in kauai hawaii photographic print on wrapped canvas Wall Art
33472,zeeshan 29.5 '' patio bar stool,Patio Bar Stools,Outdoor / Outdoor & Patio Furniture / Patio Bar Furniture / Patio Bar Stools,"enjoy your patio or backyard leisure time with the strong and durable outdoor aluminum bar stool . made with an anodized brushed aluminum frame , sturdy footrest , and non-marking black plastic foot caps , the features tone-on-tone grays with wood accents on the paneling for a minimalist look . this bar stool sets a tone for your backyard decor for long-lasting appeal , the eco-friendly bar stool resists water and stains .",countryoforigin-additionaldetails : made in usa of imported materials|footrestcolor : silver|outerframematerialdetails : aluminum|levelofassembly : partial assembly|seatcushioncolor : gray|durability : uv resistant|weightcapacity:200|legcolor : silver|durability : weather resistant|overallwidth-sidetoside:21.5|armcolor : gray|estimatedtimetosetup:30|backstyle : low back|framecolor : silver|basestyle:4 legs|seatstyle : square seat|overallheight-toptobottom:44.5|overallproductweight:16|overalldepth-fronttoback:20|numberofbarstoolsincluded:1|californiaproposition65warningrequired : no|stacking : no|generalcertificateofconformitygcc : no|commercialorresidentialcertifications : no|cushionsincluded : no|swivel : no|wovenwickerrattan : no|adjustableheight : no|tscatitlevicompliantformaldehydeemissions : no|folding : no|canadaproductrestriction : no|carbphaseiicompliantformaldehydeemissions : no|commercialwarranty : no|adjustable : no|uniformpackagingandlabelingregulationsuplrcompliant : no|footrest : yes|adultassemblyrequired : yes|footrestincluded : yes|compositewoodproductcwp : yes|arms : yes|armsincluded : yes|seatback : yes|countryoforigin : china|footrestmaterial : metal|legmaterial : metal|outerframematerial : metal|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,,,,zeeshan 29.5 '' patio bar stool Patio Bar Stools
13352,hillegierd extra light decorative square pillow cover & insert,Accent Pillows,Décor & Pillows / Decorative Pillows & Blankets / Throw Pillows,"this is more than just a pillow . it ’ s a work of art perfect for any room 's sofa , bed , or chair . the textures and colors used to convey a sense of artistic mastery . the front and back made of soft polyester fabric .",reversesidematerial : polyester/polyester blend|dsprimaryproductstyle : modern|overalldepth-fronttoback:6|overallwidth-sidetoside:18|productcare : wipe clean with a dry cloth|reverseside : same as front|pillowtype : throw|reversesidepattern : same as front|shape : square|producttype : pillow cover & insert|closuretype : zipper|covermaterial : polyester/polyester blend|seasonalitynos : nos / evergreen|gender : neutral|overallproductweight:3|overallheight-toptobottom:20|season : no season|washingmethod : spot clean|reversesidecolor : same as front|countryoforigin-additionaldetails : made in usa|subject : no subject|overallheight-toptobottom:18|dssecondaryproductstyle : ultra-modern|decorativeadditions : no decorative addition|dryingmethod : lay flat to dry|overallwidth-sidetoside:20|supplierintendedandapproveduse : non residential use|pattern : abstract|color : gray|overallwidth-sidetoside:24|holidayoccasion : no holiday|edgetype : standard/no edge type|overallheight-toptobottom:24|covermaterialdetails:100 % soft polyester|overallproductweight:1|numberofpiecesincluded:1|numberofpiecesincludedold:1|overallproductweight:2|oeko-texcertified : no|iso14001certified : no|commercialwarranty : no|licensedproduct : no|ironsafe : no|sampleavailable : no|iso9001certified : no|ista3aor6acertified : no|uniformpackagingandlabelingregulationsuplrcompliant : no|cpsiacompliant : no|pillowset : no| : no|productwarranty : no|canadaproductrestriction : no|organic : no|weatherresistant : no|outdooruse : no|insertincluded : yes|stainresistant : yes|sor2016-194-textileflammabilityregulations : yes|removablecover : yes|reversible : yes|textilelabellingandadvertisingregulationscrcc1551 : yes|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use,,,,hillegierd extra light decorative square pillow cover & insert Accent Pillows
41351,2 - drawer filing storage cabinet,Office Storage Cabinets,Furniture / Office Furniture / Office Storage Cabinets,"this office cabinet , with a typical filing cabinet design , is ideal for file storage . with 3 compartments and 2 drawers with name tags , this file cabinet allows you to neatly sort your files into different categories . and the distinctive mesh doors make it easy for you to see through and get the file you want . it will suit any office decor thanks to its iconic design and industrial charm . the steel feet with plastic covers prevent your floors from getting scratched up . this office cabinet is made of premium steel , making it durable as well as easy to clean . assembly is easy .",finish : black|weightcapacity:198.416|overalldepth-fronttoback:15.7|overallproductweight:57.76|doorfinish : black|numberoflegs:4|legfinish : black|producttype : storage cabinet|numberofshelves:3|shelfweightcapacity:44.09|primarymaterial : steel|compatiblelegspartnumber : |doortype : hinges|overallheight-toptobottom:47.24|overallwidth-sidetoside:29.53|countryoforigin-additionaldetails : cn|dswoodtone : espresso wood|levelofassembly : partial assembly|totalnumberofpiecesincluded:1|numberofdoors:2|numberofdrawers:2|nfpacompliant : no|softcloseselfclosedrawerglides : no|wardrobecabinet : no|clearviewdoors : no|oshacompliant : no|productwarranty : no|calgreencompliant : no|adacompliant : no|taacompliant : no|casterswheelsincluded : no|bifmahcf8.1-healthcarefurnituredesign : no|commercialwarranty : no|cpsc-16cfr1303compliant : no|gsaapproved : no|laceyactcompliant : no|generalcertificateofconformitygcc : no|ullisted : no|csacertified : no|lockingdrawers : no|ansisohos65smallofficehomeoffice : no|scscertified : no|bifmag1ergonomicsguidelineforfurniture : no|uniformpackagingandlabelingregulationsuplrcompliant : no|sampleavailable : no|adjustableshelves : no|firerated : no|hutchincluded : no|lockingdoors : no|cullisted : no|compositewoodproductcwp : no| : no|adultassemblyrequired : yes|doorsincluded : yes|filingdrawer : yes|drawer : yes|cabinets : yes|canadaproductrestriction : yes|legsincluded : yes|drawersincluded : yes|shelves : yes|tipoverrestraintdeviceincluded : yes|legs : yes|shelvesincluded : yes|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,6.0,3.0,6.0,2 - drawer filing storage cabinet Office Storage Cabinets
27239,1 '' x 2 '' glass brick joint mosaic tile,Floor & Wall Tile,"Home Improvement / Flooring, Walls & Ceiling / Floor Tiles & Wall Tiles / Glass Floor Tiles & Wall Tiles",,glosslevel : glossy|squarefeetpercarton:9.8|tiletype : mosaic sheet|materialdetails : marble|recommendedgroutjoint:1/8 inches|compatibletrimpieces : no compatible trim pieces|productcare : wipe with damp cloth|resistancetype : heat resistant|color : cherry red/beige|mosaicpattern : brick joint|samplepartnumber : tbcdg-06-sample|tiletypereportingbuckets : mosaic - tail|resistancetype : rust resistant|material : natural stone|tiledesign : no pattern|overallthickness:0.31|shadevariation : v2-slight variation|installationlocation : fireplace surround|resistancetype : fire resistant|samplepartnumber : tbcdg-05-sample|installationlocation : bathroom wall|mounttype : mesh backed|overallproductweight:33|outdoorinstallation : not suitable for outdoor use|countryoforigin : malaysia|color : white|waterperformancelevel : waterproof|samplepartnumber : tbcdg-04-sample|installationlocation : backsplash|shape : rectangular|samplepartnumber : tbcdg-07-sample|samplepartnumber : tbcdg-01-sample|mosaicsheetlength:12|glassfinish : polished|approvedapplications : wall tile|color : beige/orange|resistancetype : frost resistant|mosaicsheetwidth:11.75|resistancetype : fade resistant|color : baby blue|waterabsorption : impervious|resistancetype : uv resistant|installationlocation : shower wall|edgestyle : micro-beveled|samplepartnumber : tbcdg-03-sample|color : green/brown|color : gray/blue|piecespercarton:10|color : mixed blue|material : glass|warrantylength:30 days|samplepartnumber : tbcdg-02-sample|samplepartnumber : tbcdg-08-sample|color : beige/brown|supplierintendedandapproveduse : non residential use|individualtilewidth:1|individualtilelength:2|toptilepick : no|subway : no|compatibletiletrim : no|canadaproductrestriction : no|textured : no|patternsize : no|mixedmaterial : no|compatibleinstallationmaterials : no|submersible : no| : no|distressed : no|flooruse : no|frostresistant : yes|heatresistant : yes|fireresistant : yes|commercialwarranty : yes|squarefeetincluded : yes|soldincarton : yes|sampleavailable : yes|productwarranty : yes|mixedmaterial : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use|naturalvariationtype : no natural variation,90.0,5.0,61.0,1 '' x 2 '' glass brick joint mosaic tile Floor & Wall Tile
13,king tufted low profile standard bed,Beds,Furniture / Bedroom Furniture / Beds & Headboards / Beds,"from the best , the world has to offer comes the mystique mahogany maison royale bed king at 81 '' tall is a crowning jewel from our new mystique mahogany collection from heritage a division of and home lending richness to a simpler luxurious lifestyle . the crowning jewel of the new mystique mahogany collection from heritage a division of and home lending richness to a simpler luxurious lifestyle . the grandest of american scale from its tall curved radius headboard to its luxurious inverted radius billowing tufted footboard . the impressive hand-carved details combine with spectacular on-trend mystique finishing , further softened by rich woven linen . it is handcrafted out of hand-selected solid mahogany wood that is then tastefully finished in our new intermediate mystique grey , a neutral or achromatic color . our mystique grey finishing technique has evolved over the years and as such , is the special focus of this new collection . mystique grey is so placeable by today 's top designers because it is truly a color that is without color , a salute to a new contemporary , sophisticated lifestyle , a combination of finish and design that celebrate the beauty of fine grain of the mahogany wood and enhance the vestiges of this rich wood gloriously visible in a tone that will create solidity to your overall design . this bed works beautifully with any of our mystique mahogany grey collection offerings . hand-made beds of this nature and quality are very rare and as such , will surely become an heirloom for generations to come .",bedstorageincluded : none|overallwidthoflegs:5|headboardtype : panel|color : mystique gray|upholsteryfillmaterial : foam|numberofslatsincluded:11|upholsterydesign : partially upholstered|overallheight-toptobottom:81|framematerial : solid wood|upholsterymaterial : linen blend|overallwidth-sidetoside:87|warrantylength:1 year|clearancefromfloortoundersideofbed:8|naturalvariationtype : natural wood grain color variation|color : platina maison royal|levelofassembly : full assembly needed|supplierintendedandapproveduse : non residential use|overalllength-headtotoe:87|recommendedmattressthickness:8|dswoodtone : gray wood|headboardshape : scooped|weightcapacity:800|overallheightoflegs:7.5|overallproductweight:340|bedtype : other|baseconstruction : standard|dssecondaryproductstyle : french country|mattresssize : king|non-toxic : no|compositewoodproductcwp : no|commercialwarranty : no|canadaproductrestriction : no|trundlebed : no|canopyfabricincluded : no|murphybed : no|tvbed : no|lightedheadboard : no|boxspringincluded : no|oeko-texcertified : no| : no|mattress : no|installationrequired : no|organic : no|compatiblewithadjustablebed : no|waterbedmattressincluded : no|additionalintendeduseforchild : no|generalcertificateofconformitygcc : no|adjustableheadboard : no|built-indesk : no|mattressincluded : no|drawers : no|scscertified : no|trundlebedincluded : no|adjustablebed : no|iron : no|wood : yes|tufted : yes|legs : yes|headboard : yes|sor2016-194-textileflammabilityregulations : yes|footboard : yes|cpsc-16cfr1303compliant : yes|adultassemblyrequired : yes|nailheadtrim : yes|boxspringrequired : yes|footboardincluded : yes|textilelabellingandadvertisingregulationscrcc1551 : yes|productwarranty : yes|upholstered : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|headboardincluded : yes|fullorlimitedwarranty : limited|purposefuldistressingtype : no distressing|supplierintendedandapproveduse : residential use,,,,king tufted low profile standard bed Beds
9035,power loom red/brown rug,Area Rugs,Rugs / Area Rugs / 3' x 5' Area Rugs,,overalllength-endtoend:86|overallproductweight:16.8|holidayoccasion : no holiday|material : wool|overallproductweight:17.4|pileheight:0.75|overallwidth-sidetoside:48|overalllength-endtoend:72|countryoforigin : turkey|construction : machine made|overallproductweight:11.4|location : indoor use only|productcare : spot clean with mild detergent|backingmaterialdetails : wool synthetic blend|overallwidth-sidetoside:24|overallproductweight:33|overallwidth-sidetoside:63|style : modern & contemporary|technique : power loom|materialdetails : wool and synthetic mix|primarycolor : red/brown|productresistances : fade resistant|productcare- : clean with soap|overallwidth-sidetoside:36|pattern : floral|lifestage : adult|overalllength-endtoend:118|overallproductweight:10.7|overalllength-endtoend:60|overallwidth-sidetoside:95|californiaproposition65warningrequired : no|fringetassel : no|rugsets : no|one-of-a-kind : no|licensedproduct : no|reversible : no|satraapproved : no| : no|backingmaterial : yes|floorheatingsafe : yes|rugpadrecommended : yes|stainresistant : yes|purposefuldistressingtype : no distressing,,,,power loom red/brown rug Area Rugs
27633,starter kit,Aquariums & Bowls,Pet / Fish,"everything you need to provide a pristine aquatic habitat , in one convenient kit from our products . fish may not need you to throw a ball , trim their nails , or take them for a walk every day , but they and their aquatic habitats do require regular upkeep . tending to an aquatic habitat requires a very unique set of tools to deal with the nature of maintaining a healthy and supportive environment . this comprehensive kit includes an array of tools that can be used to cultivate and care for your finned friends ’ habitat , including a shallow spoon net for removing debris and uneaten food particles ; a fishnet for relocating ( or removing ) fish , a gravel/sand rake for cleaning up disorderly filler along the bottom of the habitat , plant fork for removing algae and dirt from aquarium plants , wall scraper for that hard-to-remove algae buildup , and a scrubbing sponge for gentle glass cleaning . the cleaning kit all attach to the same extendable arm either directly or via the included connector piece , making it easy to change out the tools you need as you need them . the arm works great for small fish bowls and large aquarium sets alike , but the durable construction won ’ t rust after prolonged use . keep your fishy family happy and healthy , thriving in their underwater slice of paradise .",overallheight-toptobottom:2.5|supplierintendedandapproveduse : non residential use|piecesincluded:6 piece aquarium cleaning kit|overallproductweight:0.79|overalldepth-fronttoback:26.25|producttype : starter kit|color : blue/black|overallwidth-sidetoside:8|canadaproductrestriction : no| : no|plug-in : no|productwarranty : no|installationrequired : no|wallmounted : no|storagecabinetincluded : no|drawersincluded : no|batteryoperated : no|commercialwarranty : no|legsincluded : no|adultassemblyrequired : no|shelvesincluded : no|heaterincluded : no|kitsandstandsincluded : no|lightincluded : no|filterincluded : no|standincluded : no|waterresistant : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|cullisted : yes|primarymaterial : metal|supplierintendedandapproveduse : residential use,2.0,4.0,2.0,starter kit Aquariums & Bowls
